userId,rating,timestamp,id,score
7,3.5,1486253733,ns8283,3.441031941031941
7,3.0,1486253695,as4149,3.4918032786885247
7,3.5,1486253817,ns2627,3.5362694300518136
7,2.5,1486254028,hs2077,3.5140845070422535
7,3.0,1486253597,as5400,3.5281531531531534
7,3.5,1486253795,as5932,3.517412935323383
7,3.0,1486253817,ns710,3.546067415730337
7,4.5,1486253827,hs2952,3.593967517401392
7,4.0,1486253959,ns8125,3.473741794310722
7,1.5,1486253974,ns5506,3.4890243902439027
7,2.5,1486253761,hs1299,3.5817535545023698
7,4.5,1486253752,hs2774,3.47799511002445
7,4.5,1486253884,ns2385,3.5621951219512193
7,2.0,1486253749,as8949,3.520884520884521
7,4.0,1486253996,ns4801,3.579710144927536
7,3.5,1486253941,as1535,3.526923076923077
7,4.5,1486253789,ns1144,3.5
7,1.0,1486253905,as522,3.552995391705069
7,2.5,1486253833,as1874,3.507760532150776
8,4.0,1013443596,as8389,3.4804878048780488
8,2.0,1013442976,ns6147,3.4627906976744187
8,3.0,1013442518,ns7124,3.520884520884521
8,4.0,1013443770,hs925,3.5645539906103285
8,3.0,1013442544,ns1911,3.5642317380352644
8,3.0,1013443900,as3647,3.603960396039604
8,5.0,1013444101,as2878,3.508403361344538
8,1.0,1013443085,ns7905,3.5330882352941178
8,4.0,1013442902,ds893,3.4874141876430205
8,2.0,1013443939,hs1536,3.4590570719602978
8,4.0,1013442921,ns2858,3.5577367205542725
8,4.0,1013444101,as7423,3.5865139949109417
8,2.0,1013443487,as6197,3.5899014778325125
8,2.0,1013443752,ns6547,3.5279017857142856
8,2.0,1013443718,ns4493,3.5303398058252426
8,4.0,1013442544,as5216,3.591314031180401
8,4.0,1013444101,ns5665,3.537757437070938
8,3.0,1013444040,ns4145,3.548076923076923
8,4.0,1013442408,as7722,3.5024038461538463
8,3.0,1013443677,as7046,3.51909307875895
8,3.0,1013442366,ns1097,3.5520361990950224
8,3.0,1013442825,as4236,3.552752293577982
8,5.0,1013443659,as313,3.5277777777777777
8,4.0,1013443993,hs212,3.488610478359909
8,5.0,1013442804,as1578,3.550251256281407
8,3.0,1013443638,as6766,3.5107296137339055
8,1.0,1013442921,hs324,3.530637254901961
8,3.0,1013443596,ns7618,3.5280487804878047
8,1.0,1013443848,as6196,3.420238095238095
8,4.0,1013443698,hs1546,3.5953488372093023
8,3.0,1013443867,ns4141,3.5369047619047618
8,4.0,1013443848,ns8595,3.550617283950617
8,3.0,1013443939,ns5828,3.5462555066079293
8,2.0,1013442853,hs1553,3.5224586288416075
8,1.0,1013444101,as6032,3.555681818181818
8,1.0,1013443596,ds113,3.5400943396226414
8,3.0,1013443659,ns8101,3.473684210526316
8,2.0,1013444013,ns2219,3.6108490566037736
8,3.0,1013443867,as777,3.4724310776942358
8,3.0,1013442518,ns1469,3.550995024875622
8,5.0,1013443447,as4265,3.538095238095238
8,3.0,1013444158,as1393,3.513253012048193
8,2.0,1013443544,ns751,3.647814910025707
8,2.0,1013442936,as559,3.6401766004415013
8,3.0,1013442902,as1934,3.5525641025641024
8,2.0,1013443698,hs1289,3.5344827586206895
8,3.0,1013442804,as5652,3.6323851203501096
8,3.0,1013443923,as5415,3.4751381215469612
8,3.0,1013443974,ns8038,3.6331521739130435
8,3.0,1013442463,hs1134,3.506038647342995
8,2.0,1013443508,ns6989,3.5806845965770173
8,4.0,1013442825,ds124,3.486175115207373
8,4.0,1013443848,as2706,3.5463182897862233
8,2.0,1013442463,as3142,3.3847980997624703
8,4.0,1013443974,as1428,3.5673913043478263
8,2.0,1013442774,hs2971,3.4955849889624724
8,3.0,1013443461,as2804,3.5930851063829787
8,4.0,1013443508,ns6991,3.5714285714285716
8,3.0,1013443770,ds246,3.5966494845360826
8,3.0,1013443380,hs1894,3.5398009950248754
8,3.0,1013443597,hs1637,3.5057339449541285
8,4.0,1013442463,ns3766,3.4806763285024154
8,2.0,1013443529,as1725,3.6307692307692307
8,3.0,1013443659,as4900,3.442168674698795
8,3.0,1013443731,as3860,3.4711538461538463
8,5.0,1013443796,ns6593,3.4131944444444446
8,2.0,1013443461,ds960,3.5210280373831777
8,4.0,1013443993,ns7277,3.4508196721311477
8,1.0,1013443830,ns1821,3.536319612590799
8,4.0,1013442758,as1566,3.537313432835821
8,5.0,1013442902,ns8225,3.5205479452054793
8,5.0,1013443881,as8829,3.5586907449209932
8,4.0,1013443900,as8625,3.4766355140186915
8,3.0,1013444040,as5176,3.558241758241758
8,4.0,1013443447,ns4503,3.5012886597938144
8,3.0,1013443796,hs808,3.58274231678487
8,4.0,1013444013,as3141,3.637837837837838
8,4.0,1013443638,ns8556,3.4987562189054726
8,1.0,1013442956,hs1909,3.5948275862068964
8,1.0,1013443031,ds267,3.534739454094293
8,3.0,1013442825,ns4424,3.5095238095238095
8,2.0,1013443796,as8250,3.4381578947368423
8,2.0,1013443638,hs1415,3.5033632286995515
8,3.0,1013443179,ns6418,3.5267639902676398
8,3.0,1013443045,as1635,3.469767441860465
8,4.0,1013443447,ds1414,3.5554156171284634
8,3.0,1013443557,as5620,3.4276960784313726
8,4.0,1013444101,ns7593,3.5070588235294116
8,3.0,1013443508,as6985,3.6253164556962023
8,3.0,1013443070,as4635,3.546134663341646
8,2.0,1013442976,ns4809,3.5416666666666665
8,3.0,1013443923,ns8051,3.4881516587677726
8,1.0,1013442872,as5771,3.5051020408163267
8,2.0,1013442518,ns5125,3.501237623762376
8,4.0,1013442518,ds935,3.5
8,3.0,1013442662,ns6273,3.4918604651162792
8,3.0,1013443013,ns1275,3.4695121951219514
8,4.0,1013442758,ns1056,3.6050531914893615
8,2.0,1013442662,ns4606,3.5435356200527703
8,2.0,1013442921,ns2418,3.5182291666666665
8,4.0,1013442677,ns2137,3.6135265700483092
8,2.0,1013442956,ns4938,3.605022831050228
8,4.0,1013442629,as1327,3.4544364508393284
8,2.0,1013443013,as6501,3.5818858560794045
8,5.0,1013442758,hs2949,3.5555555555555554
8,2.0,1013442707,ns1074,3.4784172661870505
8,1.0,1013442956,ns8169,3.564
8,3.0,1013442989,ns3729,3.61727078891258
8,4.0,1013443338,ns6600,3.4966139954853275
8,3.0,1013442629,as9375,3.4929411764705884
8,2.0,1013443273,ns1176,3.4767726161369192
8,2.0,1013442758,ns5061,3.534965034965035
9,4.5,1073837180,as5079,3.471830985915493
9,4.0,1073837284,as2670,3.6182266009852215
9,5.0,1061916357,hs2528,3.5770171149144256
9,4.0,1061916288,ns8248,3.4676339285714284
9,3.0,1061916233,as7998,3.582070707070707
9,4.0,1061916274,ns3591,3.507594936708861
9,2.0,1061916339,as5612,3.5966494845360826
9,5.0,1061918479,ns2741,3.5839416058394162
9,2.0,1061916220,as4696,3.5201511335012596
9,4.0,1061916215,hs817,3.473429951690821
9,4.5,1061918506,as4421,3.5505050505050506
9,4.5,1073837135,ds860,3.5495049504950495
9,4.0,1073837292,as1068,3.516317016317016
9,4.5,1073837162,as8539,3.4764851485148514
9,4.0,1073837244,hs1582,3.5797872340425534
9,3.5,1073837197,ns8121,3.5075566750629723
9,3.5,1061916295,hs437,3.5984513274336285
9,2.5,1061916303,hs1817,3.4495515695067263
9,4.0,1061916280,as8897,3.4647058823529413
9,4.5,1061916352,as6207,3.5614849187935036
9,0.5,1061916373,as773,3.3954326923076925
9,4.5,1061916342,hs873,3.4903614457831327
9,3.5,1062144212,as507,3.5035211267605635
9,4.0,1073837327,ns7908,3.623809523809524
9,5.0,1061916334,ds105,3.4919354838709675
9,4.5,1061916245,ns827,3.5531400966183573
9,4.5,1073837036,ns7856,3.543927648578811
9,5.0,1073837256,ns5027,3.504739336492891
9,3.5,1073837149,as7593,3.537859007832898
9,2.0,1061916416,as4593,3.5721040189125297
9,4.0,1073837125,as4096,3.5623376623376624
9,4.5,1073837168,ns742,3.4437939110070257
9,4.5,1073837131,hs1021,3.6375921375921374
9,3.5,1061917407,as889,3.582894736842105
9,2.5,1061917857,as927,3.5855106888361044
9,3.0,1061917561,ns6251,3.442080378250591
9,3.5,1061918172,as7715,3.553268765133172
9,4.0,1061917155,ns4950,3.605769230769231
9,4.0,1061917529,ns1011,3.5855855855855854
9,3.5,1061917586,as8356,3.5526315789473686
9,4.5,1061917148,as4522,3.495061728395062
9,3.5,1061917754,hs635,3.4848837209302324
9,4.0,1061916312,ns5432,3.5096385542168673
9,4.5,1061916906,hs2529,3.5542986425339365
9,5.0,1061917088,as16,3.5216284987277353
9,4.0,1073837233,as7295,3.4811083123425695
9,4.0,1061916957,as5737,3.3791348600508906
9,4.0,1061917359,ds101,3.498771498771499
9,5.0,1061917073,ns1620,3.5797872340425534
9,5.0,1061917384,as4468,3.6041666666666665
9,2.5,1061918204,as1140,3.508888888888889
9,2.5,1061917824,ds691,3.617298578199052
9,3.0,1061917439,ns2221,3.4555035128805622
9,4.0,1064941670,ds41,3.588972431077694
9,4.0,1061917141,as247,3.558252427184466
9,4.0,1061917025,as4943,3.518390804597701
9,3.5,1061917348,ns5746,3.5398126463700232
9,4.0,1061917258,ns5082,3.5049751243781095
9,5.0,1061916953,hs3035,3.6037037037037036
9,4.5,1062237903,ds1209,3.542821158690176
9,5.0,1061916981,as6284,3.4737470167064437
9,3.0,1061917305,as4889,3.528688524590164
9,3.5,1061917628,ns637,3.5992990654205608
9,3.0,1061918107,ns3137,3.5182038834951457
9,5.0,1061917411,ns68,3.4815242494226326
9,4.0,1061917314,hs962,3.564625850340136
9,2.5,1061917724,as4823,3.5817535545023698
9,4.0,1061917454,ns4301,3.53643216080402
9,3.0,1061917166,ds1325,3.431662870159453
9,3.5,1061918154,as6423,3.529333333333333
9,3.0,1061917421,ns8162,3.524822695035461
9,4.0,1061917039,ns4691,3.56640625
9,3.5,1061917353,as1064,3.5728155339805827
9,3.0,1061917874,as5556,3.552197802197802
9,3.5,1061917084,hs1977,3.4498806682577565
9,5.0,1073837104,as5851,3.5502577319587627
9,5.0,1061917101,ns3914,3.5723684210526314
9,4.5,1061917119,as1609,3.4691358024691357
9,3.0,1061918001,hs1659,3.676674364896074
9,4.0,1061917069,ns3153,3.4848837209302324
9,3.0,1061917377,ns3673,3.521689497716895
9,5.0,1061916492,hs622,3.4622641509433962
9,4.0,1063558749,ns3612,3.4613526570048307
9,5.0,1073837010,as8404,3.454887218045113
10,4.0,846287850,as4905,3.4795673076923075
10,3.0,846288047,as3147,3.4720873786407767
10,4.0,846288047,as3432,3.486842105263158
10,5.0,846287850,ns536,3.5645933014354068
10,4.0,846288047,ns262,3.5099118942731278
10,5.0,846288047,as6095,3.5509708737864076
10,5.0,846287850,ns8329,3.5247641509433962
10,4.0,846288177,hs1877,3.5779220779220777
10,5.0,846288047,as2623,3.603080568720379
10,3.0,846287850,as215,3.5258823529411765
10,4.0,846287850,hs502,3.5656565656565657
10,4.0,846288177,as2863,3.4146981627296586
10,5.0,846288177,ns8591,3.575
11,3.5,1231677006,as9294,3.383495145631068
11,4.0,1231677071,as139,3.669879518072289
11,3.5,1231677031,as4460,3.552139037433155
11,3.5,1231676989,as2941,3.5162037037037037
11,3.5,1231677046,ns173,3.600502512562814
11,2.5,1231677076,as9063,3.5526932084309135
11,3.0,1231676984,ns413,3.6363636363636362
11,4.0,1231676885,as7114,3.529620853080569
11,4.5,1231678204,as3756,3.5714285714285716
11,3.0,1231677016,ds275,3.5575980392156863
11,4.0,1231676871,ns4861,3.480681818181818
11,3.0,1231677051,as7131,3.600250626566416
11,3.5,1231676994,ns8790,3.4770992366412212
11,3.5,1231676849,ns3335,3.5235955056179775
11,4.0,1231677066,ns1683,3.570217917675545
11,4.5,1231677900,ns3441,3.431578947368421
11,4.0,1231676857,ns7039,3.5308056872037916
11,3.0,1231677056,ds718,3.5324189526184537
11,3.0,1231677212,ns5392,3.56631299734748
11,2.0,1231677333,as6401,3.623409669211196
11,4.0,1231677094,ns3550,3.4964622641509435
11,3.5,1231677184,as3538,3.5433168316831685
11,3.5,1231677287,ns567,3.4941176470588236
11,2.5,1231677102,ns3198,3.5730769230769233
11,3.0,1231677026,hs2125,3.509234828496042
11,3.0,1231675786,ns3209,3.5841232227488153
11,3.5,1231677340,as8468,3.514908256880734
11,3.5,1231677151,ns3620,3.5533642691415315
11,3.5,1231677261,hs219,3.5551075268817205
11,4.0,1231677086,as5618,3.557142857142857
11,4.0,1231677156,as2597,3.4953488372093022
11,4.0,1231677061,ns5954,3.594871794871795
11,2.5,1231677276,ns4877,3.5723514211886305
11,3.0,1231677021,ns6931,3.5229007633587788
11,2.5,1231676159,ns7397,3.621173469387755
11,4.0,1231677321,hs1923,3.524
11,4.0,1231683195,ns3753,3.56390977443609
11,3.0,1231674951,as8158,3.5498839907192576
11,3.5,1231674869,hs2197,3.4635416666666665
11,4.0,1231674770,ns3959,3.5257611241217797
11,4.0,1231676542,as4013,3.5833333333333335
11,3.0,1231677315,ns3775,3.531322505800464
11,3.5,1231677298,hs2877,3.4700956937799043
11,3.5,1231677293,hs1136,3.5219399538106235
11,3.5,1231674934,as3746,3.6026490066225167
11,2.5,1231676574,ns1283,3.533665835411471
11,3.5,1231674880,as8096,3.491706161137441
11,2.0,1231676641,as2860,3.5157303370786517
11,3.5,1231677256,as530,3.5463659147869673
11,4.5,1231676764,ns3857,3.5069605568445477
11,4.0,1231677113,ds227,3.445388349514563
11,4.0,1231677609,ns849,3.5413625304136254
11,4.5,1231676523,as6668,3.554054054054054
11,3.5,1231676532,ns5273,3.624716553287982
11,4.0,1231677134,as8040,3.543037974683544
11,4.0,1231676517,as3547,3.602469135802469
11,3.5,1231683242,hs1768,3.5533980582524274
11,3.5,1231677614,as8825,3.566750629722922
11,2.5,1231677241,hs1240,3.4987405541561714
11,2.5,1231675178,as8796,3.511879049676026
11,3.5,1231676496,hs372,3.5623409669211195
11,3.5,1231677705,as326,3.4987864077669903
11,4.0,1231677192,as1766,3.523702031602709
11,3.5,1231674939,as965,3.586206896551724
11,2.0,1231677737,as8041,3.6039119804400976
11,3.0,1231675038,as5162,3.526431718061674
11,4.0,1231677599,as8974,3.5583941605839415
11,4.5,1232316133,ns6741,3.5835411471321694
11,3.0,1231675958,as2649,3.504109589041096
11,3.5,1231680079,ns4649,3.503896103896104
11,4.0,1231675372,as7943,3.563397129186603
11,3.0,1231682019,ds627,3.4808219178082194
11,3.0,1231676959,as2237,3.5170842824601367
11,3.0,1231675016,ns8658,3.4964028776978417
11,2.5,1231676132,as6898,3.5334928229665072
11,2.5,1231676190,as6625,3.540909090909091
11,4.0,1231675121,as3815,3.5491803278688523
11,2.0,1231676291,ns3958,3.5493506493506493
11,3.0,1231683255,as1105,3.5676328502415457
11,4.0,1231676477,hs2729,3.566588785046729
11,4.0,1231676569,hs2883,3.553435114503817
11,3.0,1231676053,as2288,3.5678391959798996
11,2.0,1231676242,as4208,3.560747663551402
11,0.5,1231676381,as6617,3.6142857142857143
11,4.0,1231674889,ns1123,3.4692118226600983
11,2.0,1231676270,hs1390,3.5179425837320575
11,2.5,1231675980,hs754,3.489411764705882
11,3.0,1231675688,ns6253,3.515837104072398
11,4.0,1231676547,ns3022,3.5390625
11,3.5,1231676729,ds423,3.3977556109725686
11,3.0,1232307026,as7762,3.4560301507537687
11,0.5,1231676395,as493,3.6004784688995217
11,4.5,1231677865,as6103,3.5425
11,1.5,1231676327,as2319,3.5081521739130435
11,3.0,1231675920,ns7183,3.4739336492890995
11,3.5,1231675568,ns1351,3.5444444444444443
11,2.5,1232316111,hs1815,3.538666666666667
11,3.5,1231676608,ns4898,3.4878345498783454
11,3.5,1231675538,as4864,3.475467289719626
11,4.5,1231677913,ns794,3.4673366834170856
11,5.0,1231675293,as1341,3.5326340326340326
11,3.5,1231675605,as8730,3.470149253731343
11,3.5,1231676680,as7567,3.478313253012048
11,1.5,1231676352,as1237,3.4814814814814814
11,3.5,1231676692,ds1340,3.5158924205378974
11,3.5,1231678614,ns3928,3.526829268292683
11,3.0,1231676613,ns7750,3.5433168316831685
11,2.5,1231678942,ns8247,3.4653465346534653
11,2.5,1231678930,ns2698,3.5289672544080606
11,1.5,1231676313,ns2158,3.5056947608200457
11,3.5,1231676511,as4788,3.49618320610687
11,2.5,1231676167,as5526,3.6791044776119404
11,2.0,1231676283,as6424,3.587871287128713
11,2.0,1231676234,ns1933,3.526806526806527
11,3.0,1231678424,ns1067,3.5676691729323307
11,3.5,1231679030,hs2700,3.4682926829268292
11,3.0,1231675998,as3632,3.52803738317757
11,4.0,1231676507,ns8236,3.6397228637413397
11,3.0,1231679189,as5073,3.5743405275779376
11,3.0,1231677639,as5759,3.568241469816273
11,4.0,1231678514,hs950,3.529639175257732
11,3.5,1231678856,as5875,3.5246113989637307
11,2.5,1231678441,hs2928,3.5378973105134475
11,3.5,1231675662,hs541,3.56151832460733
11,3.5,1231678869,ns1925,3.568337129840547
11,4.0,1231675424,as4903,3.557213930348259
11,3.0,1231678678,ns7377,3.48018648018648
11,3.5,1231678535,as1048,3.457002457002457
11,2.5,1231679083,as6859,3.442643391521197
11,4.0,1231679151,as2371,3.5904645476772616
11,3.0,1231679007,ns1658,3.511278195488722
11,3.5,1231675671,ns5582,3.5993589743589745
11,3.5,1231678636,as4058,3.560759493670886
11,2.0,1231678722,as281,3.524154589371981
11,2.5,1231678861,as4124,3.59390243902439
11,4.0,1231677679,ns654,3.519675925925926
11,3.5,1231675521,as412,3.5145985401459856
11,3.5,1231678495,as2983,3.4825581395348837
11,4.0,1231678687,ns5874,3.511221945137157
11,2.5,1231678670,as2567,3.5859188544152745
11,4.0,1231675472,as8174,3.441108545034642
11,3.5,1231675899,ns5681,3.619158878504673
11,3.0,1231678838,as4759,3.41046511627907
11,4.0,1231678565,as3758,3.5364464692482915
11,3.5,1231678914,ns2134,3.489795918367347
11,3.0,1231678435,as5943,3.5773672055427252
11,4.0,1231675407,ns6080,3.510392609699769
11,4.0,1231678600,as5175,3.503846153846154
11,3.5,1231678587,ns4279,3.4911699779249448
11,1.0,1231676372,as5498,3.5764563106796117
11,2.5,1231676044,as2585,3.481527093596059
11,2.5,1231676150,hs1069,3.566893424036281
11,4.0,1231675397,ds1394,3.5541871921182264
11,3.0,1231678904,ds972,3.501179245283019
11,3.0,1231678500,as1463,3.549342105263158
11,3.0,1231675722,as6741,3.5946261682242993
11,3.0,1231678458,as2376,3.5108958837772395
11,3.5,1231675860,ds1124,3.5414438502673797
11,3.5,1231675589,hs980,3.5802919708029197
11,1.5,1231676301,hs927,3.4324009324009324
11,4.5,1231676750,as3534,3.5482673267326734
11,3.5,1231676501,ns1419,3.5956937799043063
11,2.0,1231678825,ns8600,3.5485781990521326
11,4.0,1231675415,ns3629,3.6270588235294117
11,3.0,1231676119,as2285,3.4432624113475176
11,2.0,1231676260,ns6416,3.468982630272953
11,2.0,1231676216,ns6131,3.5660847880299253
11,4.5,1231675313,as2442,3.525462962962963
11,3.0,1231675698,ns6095,3.5314070351758793
11,3.0,1231675883,as8276,3.5753246753246755
11,1.0,1231676342,as1200,3.5122249388753057
11,3.5,1231675641,ns4563,3.48868778280543
11,2.5,1231676027,ns2121,3.521356783919598
11,2.0,1231678761,hs1450,3.5123152709359604
